"","times","sims","name","rank"
"ngo plu.7",3150,0.195185115903603,"ngo plu","family"
"ngo plu.8",3650,0.201469598517037,"ngo plu","family"
"ngo plu.9",4150,0.106092727774854,"ngo plu","family"
"ngo plu.10",4650,0.222017246880299,"ngo plu","family"
"ava plu.1",150,0.478554255271425,"ava plu","family"
"ava plu.2",650,0.577163728382723,"ava plu","family"
"ava plu.3",1150,0.472284311695886,"ava plu","family"
"ava plu.4",1650,0.537682494710866,"ava plu","family"
"ava plu.5",2150,0.390129050411985,"ava plu","family"
"ava plu.6",2650,0.127080239890468,"ava plu","family"
"ava plu.7",3150,0.19822885649097,"ava plu","family"
"ava plu.8",4150,0.0819785518107401,"ava plu","family"
"ava plu.9",4650,0.181818181818182,"ava plu","family"
"wai plu.1",150,0.0299197042413656,"wai plu","family"
"wai plu.2",650,0.0110755393499814,"wai plu","family"
"wai plu.3",1150,0.00773355182431057,"wai plu","family"
"wai plu.4",1650,0,"wai plu","family"
"wai plu.5",2150,0.0156482772061164,"wai plu","family"
"wai plu.6",3150,0.0182728211646938,"wai plu","family"
"wai plu.7",4150,0.0361858190709047,"wai plu","family"
"wai plu.8",4650,0,"wai plu","family"
"fin plu.1",150,0.207701016878198,"fin plu","family"
"fin plu.2",650,0.469751545536673,"fin plu","family"
"fin plu.3",1150,0.249676046894001,"fin plu","family"
"fin plu.4",1650,0.0657307393180674,"fin plu","family"
"fin plu.5",2150,0.029678358368004,"fin plu","family"
"fin plu.6",2650,0,"fin plu","family"
"fin plu.7",3150,0,"fin plu","family"
"fin plu.8",3650,0.0804056969793213,"fin plu","family"
"fin plu.9",4150,0,"fin plu","family"
"fin plu.10",4650,0.0248899380155041,"fin plu","family"
"yac plu.1",150,0.124485878746662,"yac plu","family"
"yac plu.2",650,0.119379877894598,"yac plu","family"
"yac plu.3",1150,0.14383955540745,"yac plu","family"
"yac plu.4",1650,0.0266379741050951,"yac plu","family"
"yac plu.5",2150,0.0276978253626895,"yac plu","family"
"yac plu.6",2650,0.0516990523468146,"yac plu","family"
"yac plu.7",3150,0,"yac plu","family"
"yac plu.8",3650,0.0992364016847304,"yac plu","family"
"yac plu.9",4150,0,"yac plu","family"
"yac plu.10",4650,0.0763796265098295,"yac plu","family"
"vol plu.1",150,0.176447893607567,"vol plu","family"
"vol plu.2",650,0.201749178132305,"vol plu","family"
"vol plu.3",1150,0.199834073207243,"vol plu","family"
"vol plu.4",2650,0.12873717684213,"vol plu","family"
"vol plu.5",3650,0.159052386553245,"vol plu","family"
"vol plu.6",4150,0.0710321372214014,"vol plu","family"
"vol plu.7",4650,0.216434351500702,"vol plu","family"
"tuk plu.1",150,0.409397198640368,"tuk plu","family"
"tuk plu.2",650,0.248791897132085,"tuk plu","family"
"tuk plu.3",1150,0.168092649597514,"tuk plu","family"
"tuk plu.4",2150,0.20621811569867,"tuk plu","family"
"tuk plu.5",3150,0.237037280936427,"tuk plu","family"
"tuk plu.6",3650,0.0633120323689029,"tuk plu","family"
"tuk plu.7",4150,0.197440585009141,"tuk plu","family"
"aro plu.1",150,0.0677107579839286,"aro plu","family"
"aro plu.2",650,0.155818790774172,"aro plu","family"
"aro plu.3",1150,0.157727029850529,"aro plu","family"
"aro plu.4",1650,0.0348415168178651,"aro plu","family"
"aro plu.5",2650,0,"aro plu","family"
"aro plu.6",3150,0.0123326223493248,"aro plu","family"
"aro plu.7",4650,0.047886035965809,"aro plu","family"
"lot plu.1",150,0.114115036967617,"lot plu","family"
"lot plu.2",650,0.312452384204215,"lot plu","family"
"lot plu.3",1150,0.608129189161309,"lot plu","family"
"lot plu.4",1650,0.0753647059972272,"lot plu","family"
"lot plu.5",2150,0.0291774334320005,"lot plu","family"
"lot plu.6",3150,0,"lot plu","family"
"lot plu.7",3650,0,"lot plu","family"
"lan plu.1",650,0.0931864505450637,"lan plu","family"
"lan plu.2",1150,0.101800318535707,"lan plu","family"
"lan plu.3",1650,0.0775820991018141,"lan plu","family"
"lan plu.4",2650,0.30577205025771,"lan plu","family"
"lan plu.5",3150,0.16037591805911,"lan plu","family"
"lan plu.6",3650,0.0340828942455297,"lan plu","family"
"lan plu.7",4150,0.0600940212306319,"lan plu","family"
"lan plu.8",4650,0.195758311441716,"lan plu","family"
"lou plu.1",650,0.668278398458411,"lou plu","family"
"lou plu.2",1150,0.595326038438541,"lou plu","family"
"lou plu.3",1650,0.450745473072227,"lou plu","family"
"lou plu.4",2150,0.39350985683336,"lou plu","family"
"lou plu.5",2650,0.298923098238311,"lou plu","family"
"lou plu.6",3150,0.230041288738161,"lou plu","family"
"lou plu.7",3650,0.174920820074505,"lou plu","family"
"lou plu.8",4150,0.100691056934045,"lou plu","family"
"lou plu.9",4650,0.358197540505009,"lou plu","family"
"ano plu.1",1650,0.0585685408650793,"ano plu","family"
"ano plu.2",2150,0.0398216869754743,"ano plu","family"
"ano plu.3",2650,0.017589239524056,"ano plu","family"
"ano plu.4",3150,0.0207453921975796,"ano plu","family"
"ano plu.5",3650,0.0871939854973117,"ano plu","family"
"ano plu.6",4150,0,"ano plu","family"
"ano plu.7",4650,0.0849039341262581,"ano plu","family"
"ngo bon.1",150,0.240898982392557,"ngo bon","family"
"ngo bon.2",650,0.421905357447948,"ngo bon","family"
"ngo bon.3",1150,0.208557302338873,"ngo bon","family"
"ngo bon.4",1650,0.0659468998834563,"ngo bon","family"
"ngo bon.5",2150,0.386868470801624,"ngo bon","family"
"ngo bon.6",2650,0.409301692494517,"ngo bon","family"
"ngo bon.7",3150,0.209092357907481,"ngo bon","family"
"ngo bon.8",3650,0.135398905455654,"ngo bon","family"
"ngo bon.9",4150,0.0817998405062229,"ngo bon","family"
"ava bon.1",150,0.360600741776875,"ava bon","family"
"ava bon.2",650,0.453449427262022,"ava bon","family"
"ava bon.3",1150,0.291127350033318,"ava bon","family"
"ava bon.4",1650,0.193116913824381,"ava bon","family"
"ava bon.5",2150,0.476172523880414,"ava bon","family"
"ava bon.6",2650,0.366834947739101,"ava bon","family"
"ava bon.7",3150,0.195836193090826,"ava bon","family"
"ava bon.8",4150,0.135317050248985,"ava bon","family"
"wai bon.1",150,0.175549240106971,"wai bon","family"
"wai bon.2",650,0.0579519085800048,"wai bon","family"
"wai bon.3",1150,0.0170249714926054,"wai bon","family"
"wai bon.4",1650,0,"wai bon","family"
"wai bon.5",2150,0.0181506382626961,"wai bon","family"
"wai bon.6",3150,0.0555666943545384,"wai bon","family"
"wai bon.7",4150,0.113612643506784,"wai bon","family"
"fin bon.1",150,0.418027281648753,"fin bon","family"
"fin bon.2",650,0.59235968915768,"fin bon","family"
"fin bon.3",1150,0.341022630274226,"fin bon","family"
"fin bon.4",1650,0.19186645989676,"fin bon","family"
"fin bon.5",2150,0.0383760154081598,"fin bon","family"
"fin bon.6",2650,0.173639986974172,"fin bon","family"
"fin bon.7",3150,0,"fin bon","family"
"fin bon.8",3650,0.0447961364036642,"fin bon","family"
"fin bon.9",4150,0,"fin bon","family"
"yac bon.1",150,0.222620437011987,"yac bon","family"
"yac bon.2",650,0.281773181657856,"yac bon","family"
"yac bon.3",1150,0.227970454650071,"yac bon","family"
"yac bon.4",1650,0.514119613793979,"yac bon","family"
"yac bon.5",2150,0.239913508831002,"yac bon","family"
"yac bon.6",2650,0.00445013676218109,"yac bon","family"
"yac bon.7",3150,0.00750336344651981,"yac bon","family"
"yac bon.8",3650,0.0307622065142077,"yac bon","family"
"yac bon.9",4150,0.0072573611918948,"yac bon","family"
"vol bon.1",150,0.328577215869858,"vol bon","family"
"vol bon.2",650,0.427394323042498,"vol bon","family"
"vol bon.3",1150,0.281309938614134,"vol bon","family"
"vol bon.4",2650,0.59379432121561,"vol bon","family"
"vol bon.5",3650,0.235061715551568,"vol bon","family"
"vol bon.6",4150,0.0862561296342327,"vol bon","family"
"tuk bon.1",150,0.30712298891236,"tuk bon","family"
"tuk bon.2",650,0.486115346026784,"tuk bon","family"
"tuk bon.3",1150,0.0738085673158683,"tuk bon","family"
"tuk bon.4",2150,0.192231968444955,"tuk bon","family"
"tuk bon.5",3150,0.201954271215657,"tuk bon","family"
"tuk bon.6",3650,0.231971545217785,"tuk bon","family"
"tuk bon.7",4150,0.20186301369863,"tuk bon","family"
"aro bon.1",150,0.142378958631616,"aro bon","family"
"aro bon.2",650,0.419719354517673,"aro bon","family"
"aro bon.3",1150,0.310394153131626,"aro bon","family"
"aro bon.4",1650,0.793267192183501,"aro bon","family"
"aro bon.5",2650,0.698631859407325,"aro bon","family"
"aro bon.6",3150,0.479116787677636,"aro bon","family"
"lot bon.1",150,0.22585468019177,"lot bon","family"
"lot bon.2",650,0.527807903424752,"lot bon","family"
"lot bon.3",1150,0.301102555058452,"lot bon","family"
"lot bon.4",1650,0.0521414330146263,"lot bon","family"
"lot bon.5",2150,0.120794758660761,"lot bon","family"
"lot bon.6",3150,0,"lot bon","family"
"lot bon.7",3650,0,"lot bon","family"
"lan bon.1",650,0.227359089464126,"lan bon","family"
"lan bon.2",1150,0.266691530416722,"lan bon","family"
"lan bon.3",1650,0.0496233863308767,"lan bon","family"
"lan bon.4",2650,0.11871068001078,"lan bon","family"
"lan bon.5",3150,0.199213657015432,"lan bon","family"
"lan bon.6",3650,0.239139486211717,"lan bon","family"
"lan bon.7",4150,0.312027493708671,"lan bon","family"
"lou bon.1",650,0.251057665182448,"lou bon","family"
"lou bon.2",1150,0.0559744040841028,"lou bon","family"
"lou bon.3",1650,0.0787235387974559,"lou bon","family"
"lou bon.4",2150,0.357653286000979,"lou bon","family"
"lou bon.5",2650,0.294204532918144,"lou bon","family"
"lou bon.6",3150,0.180595404323414,"lou bon","family"
"lou bon.7",3650,0.216257777941134,"lou bon","family"
"lou bon.8",4150,0.14120609267106,"lou bon","family"
"ano bon.1",1650,0.293023606678639,"ano bon","family"
"ano bon.2",2150,0.219083058384021,"ano bon","family"
"ano bon.3",2650,0.256117142820113,"ano bon","family"
"ano bon.4",3150,0.351470146656747,"ano bon","family"
"ano bon.5",3650,0.0736446912997493,"ano bon","family"
"ano bon.6",4150,0.0156006240249609,"ano bon","family"
"ava ngo.1",150,0.658923788240995,"ava ngo","family"
"ava ngo.2",650,0.655987652004559,"ava ngo","family"
"ava ngo.3",1150,0.478924004727437,"ava ngo","family"
"ava ngo.4",1650,0.39712304896362,"ava ngo","family"
"ava ngo.5",2150,0.480320826058338,"ava ngo","family"
"ava ngo.6",2650,0.812193899122485,"ava ngo","family"
"ava ngo.7",3150,0.433177646877102,"ava ngo","family"
"ava ngo.8",4150,0.418677797021865,"ava ngo","family"
"ava ngo.9",4650,0.25630910423095,"ava ngo","family"
"wai ngo.1",150,0.089933951922776,"wai ngo","family"
"wai ngo.2",650,0.0110743064108015,"wai ngo","family"
"wai ngo.3",1150,0.00858555677618444,"wai ngo","family"
"wai ngo.4",1650,0,"wai ngo","family"
"wai ngo.5",2150,0.0104605958142193,"wai ngo","family"
"wai ngo.6",3150,0.0856313666909317,"wai ngo","family"
"wai ngo.7",4150,0.01858481166458,"wai ngo","family"
"wai ngo.8",4650,0.0184394643132557,"wai ngo","family"
"fin ngo.1",150,0.239012404667654,"fin ngo","family"
"fin ngo.2",650,0.648827591653706,"fin ngo","family"
"fin ngo.3",1150,0.284255878312204,"fin ngo","family"
"fin ngo.4",1650,0.0436792382889855,"fin ngo","family"
"fin ngo.5",2150,0.0446918340781279,"fin ngo","family"
"fin ngo.6",2650,0.324689913537223,"fin ngo","family"
"fin ngo.7",3150,0,"fin ngo","family"
"fin ngo.8",3650,0.0274210542205116,"fin ngo","family"
"fin ngo.9",4150,0,"fin ngo","family"
"fin ngo.10",4650,0.0303359847651541,"fin ngo","family"
"yac ngo.1",150,0.14283661844828,"yac ngo","family"
"yac ngo.2",650,0.337897502360296,"yac ngo","family"
"yac ngo.3",1150,0.19097172937937,"yac ngo","family"
"yac ngo.4",1650,0.0190956427394392,"yac ngo","family"
"yac ngo.5",2150,0.137493258134933,"yac ngo","family"
"yac ngo.6",2650,0.0158784494076313,"yac ngo","family"
"yac ngo.7",3150,0,"yac ngo","family"
"yac ngo.8",3650,0.0123071547506408,"yac ngo","family"
"yac ngo.9",4150,0,"yac ngo","family"
"yac ngo.10",4650,0.0156603069544976,"yac ngo","family"
"vol ngo.1",150,0.191174944654116,"vol ngo","family"
"vol ngo.2",650,0.429367989942898,"vol ngo","family"
"vol ngo.3",1150,0.246260932900575,"vol ngo","family"
"vol ngo.4",2650,0.301854705145745,"vol ngo","family"
"vol ngo.5",3650,0.209686784852582,"vol ngo","family"
"vol ngo.6",4150,0.179690358581157,"vol ngo","family"
"vol ngo.7",4650,0.118250117751906,"vol ngo","family"
"tuk ngo.1",150,0.405787784166849,"tuk ngo","family"
"tuk ngo.2",650,0.303028853301771,"tuk ngo","family"
"tuk ngo.3",1150,0.100332818943504,"tuk ngo","family"
"tuk ngo.4",2150,0.210362891638751,"tuk ngo","family"
"tuk ngo.5",3150,0.26122628420957,"tuk ngo","family"
"tuk ngo.6",3650,0.174562656107722,"tuk ngo","family"
"tuk ngo.7",4150,0.375061237808038,"tuk ngo","family"
"aro ngo.1",150,0.0854762126391965,"aro ngo","family"
"aro ngo.2",650,0.464493511318078,"aro ngo","family"
"aro ngo.3",1150,0.213676945159818,"aro ngo","family"
"aro ngo.4",1650,0.0314490434851674,"aro ngo","family"
"aro ngo.5",2650,0.235821004588767,"aro ngo","family"
"aro ngo.6",3150,0.244600750954341,"aro ngo","family"
"aro ngo.7",4650,0.0570690529548186,"aro ngo","family"
"lot ngo.1",150,0.150018217579412,"lot ngo","family"
"lot ngo.2",650,0.627618459183553,"lot ngo","family"
"lot ngo.3",1150,0.600356139939783,"lot ngo","family"
"lot ngo.4",1650,0.0493808183008191,"lot ngo","family"
"lot ngo.5",2150,0.140457909826195,"lot ngo","family"
"lot ngo.6",3150,0,"lot ngo","family"
"lot ngo.7",3650,0,"lot ngo","family"
"lan ngo.1",650,0.0398095434840591,"lan ngo","family"
"lan ngo.2",1150,0.0419444653536627,"lan ngo","family"
"lan ngo.3",1650,0.0249391397480275,"lan ngo","family"
"lan ngo.4",2650,0.021611434781706,"lan ngo","family"
"lan ngo.5",3150,0.0240022395309381,"lan ngo","family"
"lan ngo.6",3650,0.0139298464441691,"lan ngo","family"
"lan ngo.7",4150,0.0443752712122468,"lan ngo","family"
"lan ngo.8",4650,0.0277666293926276,"lan ngo","family"
"lou ngo.1",650,0.68734744896788,"lou ngo","family"
"lou ngo.2",1150,0.833372287595862,"lou ngo","family"
"lou ngo.3",1650,0.920529723186455,"lou ngo","family"
"lou ngo.4",2150,0.832631911603956,"lou ngo","family"
"lou ngo.5",2650,0.577160311430184,"lou ngo","family"
"lou ngo.6",3150,0.348693223471848,"lou ngo","family"
"lou ngo.7",3650,0.269946062460721,"lou ngo","family"
"lou ngo.8",4150,0.285922427899574,"lou ngo","family"
"lou ngo.9",4650,0.177484658762337,"lou ngo","family"
"ano ngo.1",1650,0.037347317045174,"ano ngo","family"
"ano ngo.2",2150,0.20202412093153,"ano ngo","family"
"ano ngo.3",2650,0.391374897753457,"ano ngo","family"
"ano ngo.4",3150,0.213058098925137,"ano ngo","family"
"ano ngo.5",3650,0.107536402669354,"ano ngo","family"
"ano ngo.6",4150,0.197674712526729,"ano ngo","family"
"ano ngo.7",4650,0.0612388270173028,"ano ngo","family"
"wai ava.1",150,0.186986574871174,"wai ava","family"
"wai ava.2",650,0.0143420475680442,"wai ava","family"
"wai ava.3",1150,0.0101414883137817,"wai ava","family"
"wai ava.4",1650,0,"wai ava","family"
"wai ava.5",2150,0.0208190946848221,"wai ava","family"
"wai ava.6",3150,0.0373831775700934,"wai ava","family"
"wai ava.7",4150,0.0280322369936542,"wai ava","family"
"wai ava.8",4650,0.0158494304110945,"wai ava","family"
"fin ava.1",150,0.388989024502753,"fin ava","family"
"fin ava.2",650,0.65652897089638,"fin ava","family"
"fin ava.3",1150,0.589530740708425,"fin ava","family"
"fin ava.4",1650,0.32709788922058,"fin ava","family"
"fin ava.5",2150,0.0964123390817345,"fin ava","family"
"fin ava.6",2650,0.363627125318361,"fin ava","family"
"fin ava.7",3150,0,"fin ava","family"
"fin ava.8",4150,0,"fin ava","family"
"fin ava.9",4650,0.0244469524938935,"fin ava","family"
"yac ava.1",150,0.187784535830682,"yac ava","family"
"yac ava.2",650,0.325743645691434,"yac ava","family"
"yac ava.3",1150,0.237883887353231,"yac ava","family"
"yac ava.4",1650,0.117087937465345,"yac ava","family"
"yac ava.5",2150,0.205515601726177,"yac ava","family"
"yac ava.6",2650,0.0152857403886392,"yac ava","family"
"yac ava.7",3150,0,"yac ava","family"
"yac ava.8",4150,0,"yac ava","family"
"yac ava.9",4650,0.0295148125145928,"yac ava","family"
"vol ava.1",150,0.275500894677919,"vol ava","family"
"vol ava.2",650,0.452881485762845,"vol ava","family"
"vol ava.3",1150,0.356960499162435,"vol ava","family"
"vol ava.4",2650,0.222364287830575,"vol ava","family"
"vol ava.5",4150,0.176947655310131,"vol ava","family"
"vol ava.6",4650,0.153419753658538,"vol ava","family"
"tuk ava.1",150,0.583540352698724,"tuk ava","family"
"tuk ava.2",650,0.38045058475949,"tuk ava","family"
"tuk ava.3",1150,0.228368469294225,"tuk ava","family"
"tuk ava.4",2150,0.32519779425569,"tuk ava","family"
"tuk ava.5",3150,0.193548387096774,"tuk ava","family"
"tuk ava.6",4150,0.28294458560539,"tuk ava","family"
"aro ava.1",150,0.137857995596072,"aro ava","family"
"aro ava.2",650,0.283011887746695,"aro ava","family"
"aro ava.3",1150,0.35517084463047,"aro ava","family"
"aro ava.4",1650,0.164325885729543,"aro ava","family"
"aro ava.5",2650,0.166381199758023,"aro ava","family"
"aro ava.6",3150,0.209661712959103,"aro ava","family"
"aro ava.7",4650,0.0955311450174614,"aro ava","family"
"lot ava.1",150,0.227734661792328,"lot ava","family"
"lot ava.2",650,0.444315760236922,"lot ava","family"
"lot ava.3",1150,0.758304204078534,"lot ava","family"
"lot ava.4",1650,0.208342129175693,"lot ava","family"
"lot ava.5",2150,0.299227166828711,"lot ava","family"
"lot ava.6",3150,0,"lot ava","family"
"lan ava.1",650,0.0688031506610773,"lan ava","family"
"lan ava.2",1150,0.0781175881113318,"lan ava","family"
"lan ava.3",1650,0.0981455383335883,"lan ava","family"
"lan ava.4",2650,0.0565311930992963,"lan ava","family"
"lan ava.5",3150,0.122990492289966,"lan ava","family"
"lan ava.6",4150,0.140145312581442,"lan ava","family"
"lan ava.7",4650,0.099743029775666,"lan ava","family"
"lou ava.1",650,0.544497028786963,"lou ava","family"
"lou ava.2",1150,0.302759908448115,"lou ava","family"
"lou ava.3",1650,0.449686251786757,"lou ava","family"
"lou ava.4",2150,0.442879967094174,"lou ava","family"
"lou ava.5",2650,0.537620762472202,"lou ava","family"
"lou ava.6",3150,0.40482620874154,"lou ava","family"
"lou ava.7",4150,0.311212690717031,"lou ava","family"
"lou ava.8",4650,0.163970757079766,"lou ava","family"
"ano ava.1",1650,0.230026463380068,"ano ava","family"
"ano ava.2",2150,0.311990686845169,"ano ava","family"
"ano ava.3",2650,0.277259734782813,"ano ava","family"
"ano ava.4",3150,0.205788308600475,"ano ava","family"
"ano ava.5",4150,0.120475287685728,"ano ava","family"
"ano ava.6",4650,0.126018468223792,"ano ava","family"
"fin wai.1",150,0.59454842655203,"fin wai","family"
"fin wai.2",650,0.0209054341698658,"fin wai","family"
"fin wai.3",1150,0.0157496707280925,"fin wai","family"
"fin wai.4",1650,0,"fin wai","family"
"fin wai.5",2150,0.0569236972079429,"fin wai","family"
"fin wai.6",3150,0,"fin wai","family"
"fin wai.7",4150,0,"fin wai","family"
"fin wai.8",4650,0,"fin wai","family"
"yac wai.1",150,0.248779408437144,"yac wai","family"
"yac wai.2",650,0.0103768960176256,"yac wai","family"
"yac wai.3",1150,0.00800827000659277,"yac wai","family"
"yac wai.4",1650,0,"yac wai","family"
"yac wai.5",2150,0.00740799676971715,"yac wai","family"
"yac wai.6",3150,0,"yac wai","family"
"yac wai.7",4150,0,"yac wai","family"
"yac wai.8",4650,0,"yac wai","family"
"vol wai.1",150,0.343854031479422,"vol wai","family"
"vol wai.2",650,0.0160631291781903,"vol wai","family"
"vol wai.3",1150,0.0113058632328303,"vol wai","family"
"vol wai.4",4150,0.0194958525021109,"vol wai","family"
"vol wai.5",4650,0,"vol wai","family"
"tuk wai.1",150,0.35372976668835,"tuk wai","family"
"tuk wai.2",650,0.0502636769731167,"tuk wai","family"
"tuk wai.3",1150,0.0233037739740153,"tuk wai","family"
"tuk wai.4",2150,0.0208286271166339,"tuk wai","family"
"tuk wai.5",3150,0.0409416581371544,"tuk wai","family"
"tuk wai.6",4150,0.0592755214050494,"tuk wai","family"
"aro wai.1",150,0.489550749898396,"aro wai","family"
"aro wai.2",650,0.0191595189652662,"aro wai","family"
"aro wai.3",1150,0.00982007312855704,"aro wai","family"
"aro wai.4",1650,0,"aro wai","family"
"aro wai.5",3150,0.0624145297343147,"aro wai","family"
"aro wai.6",4650,0,"aro wai","family"
"lot wai.1",150,0.39004173092676,"lot wai","family"
"lot wai.2",650,0.0169926107280784,"lot wai","family"
"lot wai.3",1150,0.00866359546679152,"lot wai","family"
"lot wai.4",1650,0,"lot wai","family"
"lot wai.5",2150,0.0539214724407905,"lot wai","family"
"lot wai.6",3150,0,"lot wai","family"
"lan wai.1",650,0.0138015352511103,"lan wai","family"
"lan wai.2",1150,0.00666218697756871,"lan wai","family"
"lan wai.3",1650,0,"lan wai","family"
"lan wai.4",3150,0.0118814029821056,"lan wai","family"
"lan wai.5",4150,0.0228719637327107,"lan wai","family"
"lan wai.6",4650,0.0028909011480821,"lan wai","family"
"lou wai.1",650,0.00988425268052073,"lou wai","family"
"lou wai.2",1150,0.00421664572478886,"lou wai","family"
"lou wai.3",1650,0,"lou wai","family"
"lou wai.4",2150,0.0107940404140339,"lou wai","family"
"lou wai.5",3150,0.0324818112168828,"lou wai","family"
"lou wai.6",4150,0.0222136007926207,"lou wai","family"
"lou wai.7",4650,0,"lou wai","family"
"ano wai.1",1650,0,"ano wai","family"
"ano wai.2",2150,0.0212920396806195,"ano wai","family"
"ano wai.3",3150,0.0486654518169151,"ano wai","family"
"ano wai.4",4150,0.0136612021857923,"ano wai","family"
"ano wai.5",4650,0,"ano wai","family"
"yac fin.1",150,0.428206597326217,"yac fin","family"
"yac fin.2",650,0.271236751707958,"yac fin","family"
"yac fin.3",1150,0.259840085652645,"yac fin","family"
"yac fin.4",1650,0.168759797281696,"yac fin","family"
"yac fin.5",2150,0.0309438618169224,"yac fin","family"
"yac fin.6",2650,0.00766660722796375,"yac fin","family"
"yac fin.7",3150,0,"yac fin","family"
"yac fin.8",3650,0.0386245610853168,"yac fin","family"
"yac fin.9",4150,0,"yac fin","family"
"yac fin.10",4650,0,"yac fin","family"
"vol fin.1",150,0.59437669753213,"vol fin","family"
"vol fin.2",650,0.414887007790908,"vol fin","family"
"vol fin.3",1150,0.380399848040446,"vol fin","family"
"vol fin.4",2650,0.221080685455227,"vol fin","family"
"vol fin.5",3650,0.0787997292178755,"vol fin","family"
"vol fin.6",4150,0,"vol fin","family"
"vol fin.7",4650,0.0159134589286652,"vol fin","family"
"tuk fin.1",150,0.641504489509072,"tuk fin","family"
"tuk fin.2",650,0.503282638060359,"tuk fin","family"
"tuk fin.3",1150,0.261611464263079,"tuk fin","family"
"tuk fin.4",2150,0.0964639334390185,"tuk fin","family"
"tuk fin.5",3150,0,"tuk fin","family"
"tuk fin.6",3650,0,"tuk fin","family"
"tuk fin.7",4150,0,"tuk fin","family"
"aro fin.1",150,0.548064289711276,"aro fin","family"
"aro fin.2",650,0.414064028325808,"aro fin","family"
"aro fin.3",1150,0.452244577760295,"aro fin","family"
"aro fin.4",1650,0.263118706535999,"aro fin","family"
"aro fin.5",2650,0.222672418809111,"aro fin","family"
"aro fin.6",3150,0,"aro fin","family"
"aro fin.7",4650,0,"aro fin","family"
"lot fin.1",150,0.60434369328327,"lot fin","family"
"lot fin.2",650,0.674739258426697,"lot fin","family"
"lot fin.3",1150,0.519126790062036,"lot fin","family"
"lot fin.4",1650,0.273315280754705,"lot fin","family"
"lot fin.5",2150,0.341222193344168,"lot fin","family"
"lot fin.6",3150,0,"lot fin","family"
"lot fin.7",3650,0,"lot fin","family"
"lan fin.1",650,0.0502091600676146,"lan fin","family"
"lan fin.2",1150,0.0818082876467504,"lan fin","family"
"lan fin.3",1650,0.0336272521611271,"lan fin","family"
"lan fin.4",2650,0.0052879255472843,"lan fin","family"
"lan fin.5",3150,0,"lan fin","family"
"lan fin.6",3650,0,"lan fin","family"
"lan fin.7",4150,0,"lan fin","family"
"lan fin.8",4650,0.0104647350860624,"lan fin","family"
"lou fin.1",650,0.447645060443298,"lou fin","family"
"lou fin.2",1150,0.0918281757637338,"lou fin","family"
"lou fin.3",1650,0.0741980808247129,"lou fin","family"
"lou fin.4",2150,0.0462316697718783,"lou fin","family"
"lou fin.5",2650,0.17386927955948,"lou fin","family"
"lou fin.6",3150,0,"lou fin","family"
"lou fin.7",3650,0.0541121006663338,"lou fin","family"
"lou fin.8",4150,0,"lou fin","family"
"lou fin.9",4650,0.0127215996930263,"lou fin","family"
"ano fin.1",1650,0.376250567033122,"ano fin","family"
"ano fin.2",2150,0.0989818053225576,"ano fin","family"
"ano fin.3",2650,0.439885408002958,"ano fin","family"
"ano fin.4",3150,0,"ano fin","family"
"ano fin.5",3650,0.0851565255821436,"ano fin","family"
"ano fin.6",4150,0,"ano fin","family"
"ano fin.7",4650,0,"ano fin","family"
"vol yac.1",150,0.614100255463751,"vol yac","family"
"vol yac.2",650,0.559227534900683,"vol yac","family"
"vol yac.3",1150,0.557319251189502,"vol yac","family"
"vol yac.4",2650,0.182914595759029,"vol yac","family"
"vol yac.5",3650,0.140730330190955,"vol yac","family"
"vol yac.6",4150,0.341337970276374,"vol yac","family"
"vol yac.7",4650,0.345198445459919,"vol yac","family"
"tuk yac.1",150,0.348449691690925,"tuk yac","family"
"tuk yac.2",650,0.22392698996501,"tuk yac","family"
"tuk yac.3",1150,0.0808669806909202,"tuk yac","family"
"tuk yac.4",2150,0.0780649869290818,"tuk yac","family"
"tuk yac.5",3150,0,"tuk yac","family"
"tuk yac.6",3650,0.0108797321983739,"tuk yac","family"
"tuk yac.7",4150,0,"tuk yac","family"
"aro yac.1",150,0.30775026463352,"aro yac","family"
"aro yac.2",650,0.594005166920282,"aro yac","family"
"aro yac.3",1150,0.52680145184575,"aro yac","family"
"aro yac.4",1650,0.614834263198505,"aro yac","family"
"aro yac.5",2650,0.00501026107357383,"aro yac","family"
"aro yac.6",3150,0,"aro yac","family"
"aro yac.7",4650,0.0102560997954316,"aro yac","family"
"lot yac.1",150,0.35197341414958,"lot yac","family"
"lot yac.2",650,0.515078322051452,"lot yac","family"
"lot yac.3",1150,0.242300861994582,"lot yac","family"
"lot yac.4",1650,0.0313806346749921,"lot yac","family"
"lot yac.5",2150,0.0975781757467747,"lot yac","family"
"lot yac.6",3150,0,"lot yac","family"
"lot yac.7",3650,0,"lot yac","family"
"lan yac.1",650,0.0724800587409303,"lan yac","family"
"lan yac.2",1150,0.0714777144019003,"lan yac","family"
"lan yac.3",1650,0.100003129586872,"lan yac","family"
"lan yac.4",2650,0.094017608796645,"lan yac","family"
"lan yac.5",3150,0.0323011925826975,"lan yac","family"
"lan yac.6",3650,0.03227784389042,"lan yac","family"
"lan yac.7",4150,0.0263084428609551,"lan yac","family"
"lan yac.8",4650,0.0381549317112243,"lan yac","family"
"lou yac.1",650,0.097970713004023,"lou yac","family"
"lou yac.2",1150,0.0556365801000916,"lou yac","family"
"lou yac.3",1650,0.0375537305047733,"lou yac","family"
"lou yac.4",2150,0.142442055686749,"lou yac","family"
