"","Acacia","Acalypha","Acanthaceae","Achyranthes","Acronychia","Acrostichum","Agathis","Agathis australis","Ailanthus","Albizia","Aleurites","Alphitonia","Alternanthera","Alyxia","Amaranthaceae","Amaranthus","Ambrosia","Anacardiaceae","Anacolosa","Annonaceae","Anthoceros","Antidesma","Antirhea","Apiaceae","Apium prostratum","Apocynaceae","Apodytes clusiifolia","Araceae","Araliaceae","Araucaria","Ardisia","Arecaceae","Argophyllum","Aristotelia","Arytera","Ascarina","Ascarina lucida","Aspleniaceae","Asplenium","Astelia","Asteraceae","Austrobuxus","Avicennia marina","Baccaurea","Balanops","Barringtonia","Beauprea","Bignoniaceae","Bischofia","Blechnum","Blyxa","Brassicaceae","Bruguiera","Burseraceae","Cal_yrs_BP","Calamus","Callitriche","Callitris","Calophyllum","Calycosia","Calystegia","Canarium","Canavalia","Canthium","Cardiospermum","Carex","Caryophyllaceae","Casuarina","Casuarinaceae","Celtis","Cerberiopsis","Citronella","Claoxylon","Clematis","Clerodendrum","Clethra","Clusiaceae","Cocos","Cocos nucifera","Codia","Colocasia","Colocasia esculenta","Combretum","Commelina","Commersonia","Convolvulaceae","Coprosma","Cordyline","Coriaria","Corynocarpus","Cucurbitaceae","Cunoniaceae","Cupaniopsis","Cuphea","Cyathea","Cyatheaceae","Cycas","Cyclophyllum barbatum","Cynometra","Cyperaceae","Cyperus","Cyrtandra","Dacrycarpus","Dacrycarpus dacrydioides","Dacrydium","Dacrydium cupressinum","Decaisnina forsteriana","Decaspermum","Desmodium","Dianella","Dicksonia","Dicranopteris","Dicranopteris linearis","Dillenia","Dilleniaceae","Diospyros","Dodonaea","Dodonaea viscosa","Dolicholobium","Dracaena","Dysoxylum","Elaeocarpaceae","Elaeocarpus","Elattostachys","Eleocharis","Embelia","Endospermum","Entada","Ericaceae","Erythrina","Erythrina variegata","Escalloniaceae","Euodia","Euphorbia","Euphorbia balbisii","Euphorbiaceae","Euroschinus","Excoecaria","Exocarpos","Fabaceae","Fagraea","Ficus","Fimbristylis","Flagellaria","Flagellariaceae","Freycinetia","Garcinia","Gardenia","Garuga","Geniostoma","Geraniaceae","Geranium retrorsum","Gesneriaceae","Glochidion","Goodeniaceae","Grevillea","Grewia","Group.1","Guettarda","Guioa","Gunneraceae","Gymnosporia","Gymnostoma","Haloragaceae","Haloragis","Hedycarya","Hemionitis","Heritiera","Hernandia","Hibbertia","Hibiscus","Histiopteris incisa","Homalanthus","Homalanthus stokesii","Homalium","Huperzia varia","Hydrocotyle","Hymenophyllaceae","Hymenophyllum","Hypolepis","Ilex","Inocarpus","Ipomoea","Ipomoea batatas","Ixora","Jasminum","Joinvillea","Juncus","Kermadecia","Knightia","Lamiaceae","Lauraceae","Laurelia","Lecythidaceae","Leea","Lepidosperma","Lepironia","Lepisorus","Leptospermum","Leucas","Libocedrus","Liliaceae","Liquidambar","Longetia buxoides","Lonicera","Loranthaceae","Ludwigia","Lumnitzera","Lycopodiaceae","Lycopodiella cernua","Lycopodiella lateralis","Lycopodium","Lycopodium scariosum","Lycopodium volubile","Lygodium","Lythraceae","Lythrum","Macaranga","Macrolearia colensoi","Maesa","Mallotus","Malpighiaceae","Malvaceae","Marattiaceae","Maytenus","Medinilla","Medusanthera","Melaleuca","Melastoma","Melastomataceae","Meliaceae","Melicope","Melicytus","Melochia","Menispermaceae","Meryta","Metrosideros","Metroxylon","Metroxylon vitiense","Microsorum","Momordica","Moraceae","Morinda","Muehlenbeckia","Mussaenda","Myoporum","Myoporum rapense","Myriophyllum","Myristica","Myrsine","Myrtaceae","Neomyrtus","Neonauclea","Neopanax arboreus","Nepenthes","Nertera","Nestegis","Neuburgia","Nothofagus","Nymphoides","Nymphoides indica","Olacaceae","Oleaceae","Onagraceae","Ophioglossum","Ophiorrhiza","Orchidaceae","Oxalis","Paesia","Palaquium","Pandanaceae","Pandanus","Pandanus krauelianus","Pandanus tectorius","Parinari","Parsonsia","Passifloraceae","Pectinopitys ferruginea","Pemphis","Phaleria","Phormium","Phyllanthaceae","Phyllanthus","Phyllocladus","Phytolaccaceae","Pinaceae","Pinus","Piper","Piperaceae","Pisonia","Pittosporum","Planchonella","Plantago","Plantago lanceolata","Pleiogynium","Plerandra","Poaceae","Podocarpaceae","Podocarpus","Polygala","Polygonaceae","Polygonum","Polypodiaceae","Polypodium","Polyscias","Portulacaceae","Potamogeton","Premna","Primulaceae","Proteaceae","Prumnopitys taxifolia","Psidium guajava","Psilotum","Psychotria","Pteridaceae","Pteridium","Pteridium esculentum","Pteris","Pteris berteroana","Pteris tremula","Pyrrosia","Quintinia","Randia","Ranunculaceae","Ranunculus","Rauvolfia","Rhamnaceae","Rhizophora","Rhizophoraceae","Rhopalostylis sapida","Rhus","Rosaceae","Rubiaceae","Rubus","Rumex","Rutaceae","Salacia","Salicaceae","Sapindaceae","Sapotaceae","Saurauia","Scaevola","Scaevola taccada","Schefflera","Schizaea","Schoenus","Scirpus","Selaginella","Selaginella kraussiana","Senna","Sigesbeckia orientalis","Simaroubaceae","Site","Sloanea","Smilax","Solanaceae","Solanum","Sonchus asper","Sonchus kirkii","Sophora","Sophora tomentosa","Soulamea","Spathodea","Sphenomeris","Stachytarpheta","Stenochlaena","Stenochlaena palustris","Sterculia","Streblus","Symplocos","Syzygium","Tapeinosperma","Terminalia","Thelypteris","Timonius","Tournefortia","Trema","Trifolium","Triumfetta","Typha","Typha angustifolia","Typha latifolia","Typha orientalis","Ulex europaeus","Ulmaceae","Urena","Urticaceae","Verbenaceae","Veronica","Vigna","Violaceae","Vitaceae","Vitex","Vitex lucens","Weinmannia","Wikstroemia","Xanthomyrtus"
"22",0,0,0,0,0,4.31919653782898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345257782806743,0,0.333909868357836,0,0,0,0,0,0,0,0,0,0,0,0,0,696.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.774654016885717,0,0,0,0,0,0,0,0,0,0,16.510741503449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.773879708681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11324293473584,0,0,0,0,0,0,0,0,0,0,0.355529931776689,0,0,0,0.501929381727449,0,0,0,0,0,0,0,0,0,5.05433005590914,0,0.696646487940809,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0.720668780628423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722430150578815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01854520995484,0,0,0,0,2.24520459532265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464212144950242,0,0,0,0,15.2486042818017,0,0,0,0,5.47716376108439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3167882045476,0,0,1.0070646610323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,6.24611367062764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17839384238131,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7763253419964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4395141146508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20904570533342,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85377196004134,0,1.01491723997003,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64416592875145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40657993324705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6259205912263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lot",0,0,0,0,0,0,0,0,0,0,0,0,0,27.8298050470186,0,0,0,0,0,0,0,0,0,2.13200735644711,0,0,2.64343926830846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0.103763024197021,0,0,0,0,0,0,0,0,0,0,0,0,0.0553097345132743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310909136532381,0,0,0,0,0,0,0,0,0.15525208419128,0,0,0,0,0,0,0,0,0,0,0,0,0,609.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107567177437264,0,0,0,0,0,0,0,0,0,0,0,1.12458214631875,0,0,0,0.110619469026549,0,0,0,0,0,0,0,0,0.101192228436856,0,0,0.128205128205128,0,3.51527592636258,0,0,0,0,0,0,0,0,0,0,0,0,0.103759346916375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553097345132743,0,0,0,0,0.384369908293945,0,0,0,0,0,0,0,0,0,0.0968992248062016,0,0,0,0,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0.305817371034762,0,0.302441988224475,0,0,0,0,0,5.14355822509424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211689939133548,0,0,0,0,0,0,0,0,0,0,0,0,0.119412298615838,0.47636968824121,0,0,0,0,0,0,0,0,0,0,0,1.98930661519135,0,0,0,0.215336318164329,0,0,0,0,0,0,0,0,0,0,0.462856266348844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2955783855932,0,0,0,0,0,0,0,0,4.37763713080169,0,0,0,0.195713454055213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145348837209302,0,0,0,0,0.356512097916644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tuk",0,0,0,0,0,0,0,0.0494071146245059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0.205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,1.16147097255927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296247899943999,12.1696845249207,0,0,0,0,651,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.102669404517454,0.706925518013814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68975172671271,0,0,0,3.92085122269927,0,0,0,0,0,0,0,0,0,0,0,0.387156990853089,0,0.0909090909090909,0,0,0,0,0,0,0.102669404517454,0,0,0.102669404517454,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.102669404517454,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296247899943999,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16147097255927,0,0,0,0,0,0,0,0,0.193578495426545,0,0,0,0,0,0,0,0,0,0,0,0.205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102669404517454,0,0,0,0.0909090909090909,0,24.1149897330595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,6.58166884450252,0,0.0909090909090909,0,0,0,0,0.592495799887997,0,0,0,0,0,0,0,0,0,0.102669404517454,0,38.8377823408624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102669404517454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410677618069815,0,0,0,0,1.3903304088109,0,0,0.592495799887997,0,0,0,0,0,0,0,0,0,1.54862796341236,0,0,0,0,0,0,0,0,0,0
"26",0,1.57728706624606,0,0,0,0,0,0,0,0,0.315457413249211,0.315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826498423,0,0,0,4.10094637223975,0,0,0,0,0,0,0,0.630914826498423,0,0,0,0,1.26182965299685,4.41640378548896,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413249211,0,0,0,0,1.57728706624606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826498423,0,0,0,3.15457413249211,0,0,0,0.315457413249211,0,0,0,0,0,0,0,0,0,0,2.52365930599369,14.8264984227129,0,0,0,0,0.315457413249211,0,0,0,0,0,0.946372239747634,0,0.630914826498423,0,0.946372239747634,0,0,0,0,0,0,0,0,0.315457413249211,0,0,0,0.315457413249211,0,0,0,0,0,0,0.315457413249211,0,0,0,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20820189274448,0,0.315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99369085173502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826498423,0,0,0,0,0,3.15457413249211,0,0,0.315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946372239747634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413249211,0.630914826498423,0,1.57728706624606,0.315457413249211,0,0,0,3.47003154574132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4321766561514,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20088888888889,0,0,0,0,0,0,0,0,2.70311111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1324444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20088888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0328888888889,0,0,0,0,1.50133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1262222222222,0,0,0,0,0,"aro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400641025641026,0,0,0.240384615384615,0,0,0,0.0438788942518649,0,0,0,0,0.127821891067832,0,0.120192307692308,0,0,0,0,0,0,0,0,0.0400641025641026,0,0,1274.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81339656394505,0,0,0,0,0,0,0,0,0,0,0.0400641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400641025641026,0,0,0,87.562091448116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131636682755595,0,0.0801282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400641025641026,0,0,0,0,0.0801282051282051,0,0,0,0,0.879494070723777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324327612200583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7647191188218,0,0,0,0,0,0,0,0,0,0,0,0,0.0400641025641026,0,0,0,0,0,0,0.507472772583567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219394471259324,0,0,0,0,0,0,0,0,0,0,0,0.0400641025641026,"lou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219394471259324,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78895636691788,0,0,0,0.210970464135021,0,0.578034682080925,0,2.55481573620156,0,9.45342796517158,0,0,0,0,0,0,0,0,0.421940928270042,0,0,0,0.210970464135021,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25718884905246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6409355869369,0,0,0,2.39872198239067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3121387283237,0,0,0,0,0,0,0,0,0,0,0,0,0.789005146215946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0.867052023121387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843881856540084,0,0,0,0,0,0,1.21094607448599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26570083656496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0398526865198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499987805175483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632911392405063,0,0.632911392405063,0,0,0,0.499987805175483,1.99995122070193,0,0,0,0,0,0,0,0,0,0,0,0,"lan",0,0,0,2.39872198239067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8582717494695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6327162752128,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,2.55348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,0,0,0,0.2,0,0,0,0,0,0,0,0,0.290697674418605,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9390381575977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,4.13341612102055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8906976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7258297584105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ngo",0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,3.97613456762249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21087200760522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76745638787293,0,0,0,0,0,0,0,0,0.42174401521044,0,0,0,0,0,0,0,0,0,0,0,0,0,1179.75,0,0,0,0,0,0,0,0,0,0,0,0,0.892186945435232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89524782830864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209078521546585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2703184140465,0,0,0,0,0,0,0,0,0,0,0,0.087719298245614,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121359223300971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36794530685603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123152709359606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14035087719298,0,0,0,0,0,0,0,0,0,0,0,0,2.36893707318178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6466203171135,0,0.087719298245614,0,0,0,1.84556218131536,0,0,0,0,0,0,0.246305418719212,0,0,0,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298591305850834,0,0,1.61252226649651,0,0,0.123152709359606,0,0,0,0,0,0,0,0,0,0,0,0,0,"yac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505050505050505,0,0,6.56565656565657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56565656565657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202020202,0,0,0,0,0,0,0,0,0,5.05050505050505,0,0,0,0,0,0,0,0,0,0,0,28.7878787878788,12.6262626262626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7575757575758,0,0,0,0,0,5.05050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"vol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
