"","times","sims","name","rank"
"fin aro.4",1650,0.206618120028229,"fin aro","family"
"fin aro.5",2650,0.123469732521278,"fin aro","family"
"fin aro.6",3150,0.0356113232147345,"fin aro","family"
"fin aro.7",4650,0.00882067059660452,"fin aro","family"
"vol aro.1",150,0.467517067419019,"vol aro","family"
"vol aro.2",650,0.403669295744921,"vol aro","family"
"vol aro.3",1150,0.416326235256196,"vol aro","family"
"vol aro.4",2650,0.385529785507441,"vol aro","family"
"vol aro.5",3150,0.331616251856144,"vol aro","family"
"vol aro.6",4650,0.1424274719031,"vol aro","family"
"bon aro.1",150,0.0431730852160674,"bon aro","family"
"bon aro.2",650,0.13731392056846,"bon aro","family"
"bon aro.3",1150,0.0563717246685541,"bon aro","family"
"bon aro.4",1650,0.303069494913887,"bon aro","family"
"bon aro.5",2650,0.432370716411285,"bon aro","family"
"bon aro.6",3150,0.210447656796755,"bon aro","family"
"tag aro.1",150,0.0396117633616035,"tag aro","family"
"tag aro.2",650,0.105014910972768,"tag aro","family"
"tag aro.3",1150,0.550221283722947,"tag aro","family"
"tag aro.4",1650,0.205587803417337,"tag aro","family"
"tag aro.5",2650,0.0147065844186215,"tag aro","family"
"tag aro.6",3150,0.0401005739776704,"tag aro","family"
"tag aro.7",4650,0.0272151400022037,"tag aro","family"
"lou aro.1",650,0.682400240469119,"lou aro","family"
"lou aro.2",1150,0.6215141857907,"lou aro","family"
"lou aro.3",1650,0.407768372886934,"lou aro","family"
"lou aro.4",2650,0.482242428279555,"lou aro","family"
"lou aro.5",3150,0.274266237543685,"lou aro","family"
"lou aro.6",4650,0.0482415066418426,"lou aro","family"
"lan aro.1",650,0.0416624096408497,"lan aro","family"
"lan aro.2",1150,0.0530765758987368,"lan aro","family"
"lan aro.3",1650,0.032335484107894,"lan aro","family"
"lan aro.4",2650,0.00871334755339892,"lan aro","family"
"lan aro.5",3150,0.00791719287990367,"lan aro","family"
"lan aro.6",4650,0.0056062585739417,"lan aro","family"
"ano aro.1",1650,0.294468350560097,"ano aro","family"
"ano aro.2",2650,0.193934705452831,"ano aro","family"
"ano aro.3",3150,0.292133466546287,"ano aro","family"
"ano aro.4",4650,0.109620593535429,"ano aro","family"
"wai ngo.1",150,0,"wai ngo","family"
"wai ngo.2",650,0,"wai ngo","family"
"wai ngo.3",1150,0.00423537042935473,"wai ngo","family"
"wai ngo.4",1650,0,"wai ngo","family"
"wai ngo.5",2150,0.000687786821464087,"wai ngo","family"
"wai ngo.6",3150,0,"wai ngo","family"
"wai ngo.7",4150,0,"wai ngo","family"
"wai ngo.8",4650,0.0178347344718537,"wai ngo","family"
"tuk ngo.1",150,0.566565375981161,"tuk ngo","family"
"tuk ngo.2",650,0.102802880830149,"tuk ngo","family"
"tuk ngo.3",1150,0.0915762027184173,"tuk ngo","family"
"tuk ngo.4",2150,0.144974368344074,"tuk ngo","family"
"tuk ngo.5",3150,0.147145964358108,"tuk ngo","family"
"tuk ngo.6",3650,0.171152708885981,"tuk ngo","family"
"tuk ngo.7",4150,0.229286725764629,"tuk ngo","family"
"yac ngo.1",150,0.185074255132905,"yac ngo","family"
"yac ngo.2",650,0.354763589861404,"yac ngo","family"
"yac ngo.3",1150,0.213119817327207,"yac ngo","family"
"yac ngo.4",1650,0.027100194670296,"yac ngo","family"
"yac ngo.5",2150,0.0692195057471393,"yac ngo","family"
"yac ngo.6",2650,0.00195407028100947,"yac ngo","family"
"yac ngo.7",3150,0.0104222996866216,"yac ngo","family"
"yac ngo.8",3650,0.00793682377920435,"yac ngo","family"
"yac ngo.9",4150,0.0039480753283524,"yac ngo","family"
"ava ngo.1",150,0.653623518382107,"ava ngo","family"
"ava ngo.2",650,0.65284125040487,"ava ngo","family"
"ava ngo.3",1150,0.467737866095914,"ava ngo","family"
"ava ngo.4",1650,0.384925411739415,"ava ngo","family"
"ava ngo.5",2150,0.467966723521694,"ava ngo","family"
"ava ngo.6",2650,0.804890871363178,"ava ngo","family"
"ava ngo.7",3150,0.375204811296117,"ava ngo","family"
"ava ngo.8",4150,0.385509612950901,"ava ngo","family"
"ava ngo.9",4650,0.234679170891279,"ava ngo","family"
"plu ngo.1",150,0.367596499121385,"plu ngo","family"
"plu ngo.2",650,0.702219313420633,"plu ngo","family"
"plu ngo.3",1150,0.674946070198433,"plu ngo","family"
"plu ngo.4",1650,0.415616290354164,"plu ngo","family"
"plu ngo.5",2150,0.357545324777552,"plu ngo","family"
"plu ngo.6",2650,0.106419544308519,"plu ngo","family"
"plu ngo.7",3150,0.193008019618399,"plu ngo","family"
"plu ngo.8",3650,0.202620501129555,"plu ngo","family"
"plu ngo.9",4150,0.105042955977618,"plu ngo","family"
"plu ngo.10",4650,0.221942491029534,"plu ngo","family"
"lot ngo.1",150,0.142414146783359,"lot ngo","family"
"lot ngo.2",650,0.612928326236419,"lot ngo","family"
"lot ngo.3",1150,0.318911313377522,"lot ngo","family"
"lot ngo.4",1650,0,"lot ngo","family"
"lot ngo.5",2150,0.0725520707914773,"lot ngo","family"
"lot ngo.6",2650,0,"lot ngo","family"
"lot ngo.7",3150,0,"lot ngo","family"
"lot ngo.8",3650,0,"lot ngo","family"
"lot ngo.9",4150,0,"lot ngo","family"
"lot ngo.10",4650,0.00323923135639592,"lot ngo","family"
"fin ngo.1",150,0.235637105710834,"fin ngo","family"
"fin ngo.2",650,0.629469600397722,"fin ngo","family"
"fin ngo.3",1150,0.279520282163494,"fin ngo","family"
"fin ngo.4",1650,0.0416774928283123,"fin ngo","family"
"fin ngo.5",2150,0.0393601615119629,"fin ngo","family"
"fin ngo.6",2650,0.300841904460754,"fin ngo","family"
"fin ngo.7",3150,0,"fin ngo","family"
"fin ngo.8",3650,0.0268298112800266,"fin ngo","family"
"fin ngo.9",4150,0,"fin ngo","family"
"fin ngo.10",4650,0.026811800966159,"fin ngo","family"
"vol ngo.1",150,0.209559486205375,"vol ngo","family"
"vol ngo.2",650,0.373483479869915,"vol ngo","family"
"vol ngo.3",1150,0.246775387281147,"vol ngo","family"
"vol ngo.4",2150,0.292539789082143,"vol ngo","family"
"vol ngo.5",2650,0.331535925264217,"vol ngo","family"
"vol ngo.6",3150,0.177748015002881,"vol ngo","family"
"vol ngo.7",3650,0.062303518991579,"vol ngo","family"
"vol ngo.8",4150,0.0639398799172688,"vol ngo","family"
"vol ngo.9",4650,0.14212056450161,"vol ngo","family"
"bon ngo.1",150,0.0408952752472095,"bon ngo","family"
"bon ngo.2",650,0.168014591762749,"bon ngo","family"
"bon ngo.3",1150,0.0592789063413796,"bon ngo","family"
"bon ngo.4",1650,0.0381896215679789,"bon ngo","family"
"bon ngo.5",2150,0.285973168377651,"bon ngo","family"
"bon ngo.6",2650,0.322949396004605,"bon ngo","family"
"bon ngo.7",3150,0.184359013086865,"bon ngo","family"
"bon ngo.8",3650,0.141126849932634,"bon ngo","family"
"bon ngo.9",4150,0.078279527435429,"bon ngo","family"
"tag ngo.1",150,0.0320965648743872,"tag ngo","family"
"tag ngo.2",650,0.131765180272607,"tag ngo","family"
"tag ngo.3",1150,0.58194415442293,"tag ngo","family"
"tag ngo.4",1650,0.210634636375334,"tag ngo","family"
"tag ngo.5",2150,0.0201278914176022,"tag ngo","family"
"tag ngo.6",2650,0.0373579338614515,"tag ngo","family"
"tag ngo.7",3150,0.0348949583087015,"tag ngo","family"
"tag ngo.8",3650,0.0600818328943189,"tag ngo","family"
"tag ngo.9",4150,0.116302515287956,"tag ngo","family"
"tag ngo.10",4650,0.141365941656683,"tag ngo","family"
"lou ngo.1",650,0.658206188172156,"lou ngo","family"
"lou ngo.2",1150,0.797749375927281,"lou ngo","family"
"lou ngo.3",1650,0.843655696186163,"lou ngo","family"
"lou ngo.4",2150,0.632140324833898,"lou ngo","family"
"lou ngo.5",2650,0.498349667182556,"lou ngo","family"
"lou ngo.6",3150,0.278358691634422,"lou ngo","family"
"lou ngo.7",3650,0.351685152594752,"lou ngo","family"
"lou ngo.8",4150,0.294287762958129,"lou ngo","family"
"lou ngo.9",4650,0.408657003605056,"lou ngo","family"
"lan ngo.1",650,0.0397705941791181,"lan ngo","family"
"lan ngo.2",1150,0.0419444653536627,"lan ngo","family"
"lan ngo.3",1650,0.0249383951591995,"lan ngo","family"
"lan ngo.4",2650,0.0215195803998181,"lan ngo","family"
"lan ngo.5",3150,0.0239048591381134,"lan ngo","family"
"lan ngo.6",3650,0.0172507480304015,"lan ngo","family"
"lan ngo.7",4150,0.0461831625038761,"lan ngo","family"
"lan ngo.8",4650,0.038276389413365,"lan ngo","family"
"ano ngo.1",1650,0.0373342820562366,"ano ngo","family"
"ano ngo.2",2150,0.201546102161746,"ano ngo","family"
"ano ngo.3",2650,0.392983396778554,"ano ngo","family"
"ano ngo.4",3150,0.209945528641743,"ano ngo","family"
"ano ngo.5",3650,0.103316075074918,"ano ngo","family"
"ano ngo.6",4150,0.194959591586186,"ano ngo","family"
"ano ngo.7",4650,0.0589019684576676,"ano ngo","family"
"tuk wai.1",150,0.0174041331364115,"tuk wai","family"
"tuk wai.2",650,0.0118193311199811,"tuk wai","family"
"tuk wai.3",1150,0,"tuk wai","family"
"tuk wai.4",2150,0,"tuk wai","family"
"tuk wai.5",3150,0,"tuk wai","family"
"tuk wai.6",4150,0.0453686200378073,"tuk wai","family"
"yac wai.1",150,0.0136135232615811,"yac wai","family"
"yac wai.2",650,0.00161300836322875,"yac wai","family"
"yac wai.3",1150,0.00404501204189123,"yac wai","family"
"yac wai.4",1650,0.00248198690584911,"yac wai","family"
"yac wai.5",2150,0,"yac wai","family"
"yac wai.6",3150,0,"yac wai","family"
"yac wai.7",4150,0,"yac wai","family"
"ava wai.1",150,0.0329411287871064,"ava wai","family"
"ava wai.2",650,0,"ava wai","family"
"ava wai.3",1150,0,"ava wai","family"
"ava wai.4",1650,0.014755958537041,"ava wai","family"
"ava wai.5",2150,0,"ava wai","family"
"ava wai.6",3150,0.00809972124335978,"ava wai","family"
"ava wai.7",4150,0.0158361612192655,"ava wai","family"
"ava wai.8",4650,0.0139256011862549,"ava wai","family"
"plu wai.1",150,0.00229854346491776,"plu wai","family"
"plu wai.2",650,0.000870107923577335,"plu wai","family"
"plu wai.3",1150,0.00263787265128179,"plu wai","family"
"plu wai.4",1650,0.00149485226598223,"plu wai","family"
"plu wai.5",2150,0.00287833259181058,"plu wai","family"
"plu wai.6",3150,0.0185013330115,"plu wai","family"
"plu wai.7",4150,0.0365883807169346,"plu wai","family"
"plu wai.8",4650,0,"plu wai","family"
"lot wai.1",150,0.00159427285758196,"lot wai","family"
"lot wai.2",650,0,"lot wai","family"
"lot wai.3",1150,0,"lot wai","family"
"lot wai.4",1650,0,"lot wai","family"
"lot wai.5",2150,0,"lot wai","family"
"lot wai.6",3150,0,"lot wai","family"
"lot wai.7",4150,0,"lot wai","family"
"lot wai.8",4650,0,"lot wai","family"
"fin wai.1",150,0.002515705661842,"fin wai","family"
"fin wai.2",650,0,"fin wai","family"
"fin wai.3",1150,0.0134366413546634,"fin wai","family"
"fin wai.4",1650,0.0306204098658502,"fin wai","family"
"fin wai.5",2150,0.0162668104873082,"fin wai","family"
"fin wai.6",3150,0.0384242261078643,"fin wai","family"
"fin wai.7",4150,0,"fin wai","family"
"fin wai.8",4650,0,"fin wai","family"
"vol wai.1",150,0.0277024665088752,"vol wai","family"
"vol wai.2",650,0.00221007818340901,"vol wai","family"
"vol wai.3",1150,0.00707092350546368,"vol wai","family"
"vol wai.4",2150,0,"vol wai","family"
"vol wai.5",3150,0,"vol wai","family"
"vol wai.6",4150,0.0102866478513146,"vol wai","family"
"vol wai.7",4650,0,"vol wai","family"
"bon wai.1",150,0.0154372224845545,"bon wai","family"
"bon wai.2",650,0.0490129694887687,"bon wai","family"
"bon wai.3",1150,0.0814037167389307,"bon wai","family"
"bon wai.4",1650,0.00594390120492838,"bon wai","family"
"bon wai.5",2150,0.0824183019700441,"bon wai","family"
"bon wai.6",3150,0.0501813011976867,"bon wai","family"
"bon wai.7",4150,0.172357297332722,"bon wai","family"
"tag wai.1",150,0.0258552752701068,"tag wai","family"
"tag wai.2",650,0.0325453353654203,"tag wai","family"
"tag wai.3",1150,0.0403093830769961,"tag wai","family"
"tag wai.4",1650,0.0234751646075553,"tag wai","family"
"tag wai.5",2150,0.0712082671210951,"tag wai","family"
"tag wai.6",3150,0.0648397899455402,"tag wai","family"
"tag wai.7",4150,0.0676703023593673,"tag wai","family"
"tag wai.8",4650,0.0706389352715844,"tag wai","family"
"lou wai.1",650,0,"lou wai","family"
"lou wai.2",1150,0,"lou wai","family"
"lou wai.3",1650,0.00503777745653566,"lou wai","family"
"lou wai.4",2150,0.00380488402940127,"lou wai","family"
"lou wai.5",3150,0,"lou wai","family"
"lou wai.6",4150,0.0107411749367917,"lou wai","family"
"lou wai.7",4650,0.0180202964030187,"lou wai","family"
"lan wai.1",650,0,"lan wai","family"
"lan wai.2",1150,0,"lan wai","family"
"lan wai.3",1650,0.0104289211789766,"lan wai","family"
"lan wai.4",3150,0,"lan wai","family"
"lan wai.5",4150,0.0153398326580214,"lan wai","family"
"lan wai.6",4650,0.00287795969131333,"lan wai","family"
"ano wai.1",1650,0.0143532482943719,"ano wai","family"
"ano wai.2",2150,0.0107336707934381,"ano wai","family"
"ano wai.3",3150,0.0123884629028296,"ano wai","family"
"ano wai.4",4150,0,"ano wai","family"
"ano wai.5",4650,0,"ano wai","family"
"yac tuk.1",150,0.172117360418012,"yac tuk","family"
"yac tuk.2",650,0.0707681016326658,"yac tuk","family"
"yac tuk.3",1150,0.109757840469781,"yac tuk","family"
"yac tuk.4",2150,0.00566563744467519,"yac tuk","family"
"yac tuk.5",3150,0.00213292586040004,"yac tuk","family"
"yac tuk.6",3650,0.0092108163288982,"yac tuk","family"
"yac tuk.7",4150,0.00821389463977784,"yac tuk","family"
"ava tuk.1",150,0.848747510279039,"ava tuk","family"
"ava tuk.2",650,0.139597611751715,"ava tuk","family"
"ava tuk.3",1150,0.223352498894294,"ava tuk","family"
"ava tuk.4",2150,0.214201787933961,"ava tuk","family"
"ava tuk.5",3150,0.102531565256012,"ava tuk","family"
"ava tuk.6",4150,0.176618819899433,"ava tuk","family"
"plu tuk.1",150,0.499228216675796,"plu tuk","family"
"plu tuk.2",650,0.10564660713125,"plu tuk","family"
"plu tuk.3",1150,0.160619406699198,"plu tuk","family"
"plu tuk.4",2150,0.202351713498591,"plu tuk","family"
"plu tuk.5",3150,0.24084056873685,"plu tuk","family"
"plu tuk.6",3650,0.0633120323689029,"plu tuk","family"
"plu tuk.7",4150,0.211764705882353,"plu tuk","family"
"lot tuk.1",150,0.1207056317617,"lot tuk","family"
"lot tuk.2",650,0.155828009012338,"lot tuk","family"
"lot tuk.3",1150,0.209622365647494,"lot tuk","family"
"lot tuk.4",2150,0.00372426931025294,"lot tuk","family"
"lot tuk.5",3150,0,"lot tuk","family"
"lot tuk.6",3650,0.013211765745617,"lot tuk","family"
"lot tuk.7",4150,0,"lot tuk","family"
"fin tuk.1",150,0.274367976902608,"fin tuk","family"
"fin tuk.2",650,0.184581958210079,"fin tuk","family"
"fin tuk.3",1150,0.290608423123008,"fin tuk","family"
"fin tuk.4",2150,0.00889533688055855,"fin tuk","family"
"fin tuk.5",3150,0,"fin tuk","family"
"fin tuk.6",3650,0,"fin tuk","family"
"fin tuk.7",4150,0,"fin tuk","family"
"vol tuk.1",150,0.208533121976289,"vol tuk","family"
"vol tuk.2",650,0.151612977498518,"vol tuk","family"
"vol tuk.3",1150,0.178796942505816,"vol tuk","family"
"vol tuk.4",2150,0.193449129844907,"vol tuk","family"
"vol tuk.5",3150,0.0601990353501434,"vol tuk","family"
"vol tuk.6",3650,0.0667203324049601,"vol tuk","family"
"vol tuk.7",4150,0.0572149351683503,"vol tuk","family"
"bon tuk.1",150,0.0429077565252769,"bon tuk","family"
"bon tuk.2",650,0.102579619078856,"bon tuk","family"
"bon tuk.3",1150,0.015204797590964,"bon tuk","family"
"bon tuk.4",2150,0.122895203851853,"bon tuk","family"
"bon tuk.5",3150,0.0992387947541997,"bon tuk","family"
"bon tuk.6",3650,0.199968572625805,"bon tuk","family"
"bon tuk.7",4150,0.181897922263034,"bon tuk","family"
"tag tuk.1",150,0.0357348874694416,"tag tuk","family"
"tag tuk.2",650,0.132134746313934,"tag tuk","family"
"tag tuk.3",1150,0.144244782543186,"tag tuk","family"
"tag tuk.4",2150,0.350625148521362,"tag tuk","family"
"tag tuk.5",3150,0.248636764473949,"tag tuk","family"
"tag tuk.6",3650,0.154912488725749,"tag tuk","family"
"tag tuk.7",4150,0.281523056031721,"tag tuk","family"
"lou tuk.1",650,0.0877886660868368,"lou tuk","family"
"lou tuk.2",1150,0.0929944814374026,"lou tuk","family"
"lou tuk.3",2150,0.198190699204148,"lou tuk","family"
"lou tuk.4",3150,0.173957382284483,"lou tuk","family"
"lou tuk.5",3650,0.118160584956675,"lou tuk","family"
"lou tuk.6",4150,0.15272878404625,"lou tuk","family"
"lan tuk.1",650,0.0544118370372463,"lan tuk","family"
"lan tuk.2",1150,0.178104993586491,"lan tuk","family"
"lan tuk.3",3150,0.427835704323493,"lan tuk","family"
"lan tuk.4",3650,0.0958264037380219,"lan tuk","family"
"lan tuk.5",4150,0.0898251354927302,"lan tuk","family"
"ano tuk.1",2150,0.052593548842551,"ano tuk","family"
"ano tuk.2",3150,0.0378343842884524,"ano tuk","family"
"ano tuk.3",3650,0.0477900284411135,"ano tuk","family"
"ano tuk.4",4150,0,"ano tuk","family"
"ava yac.1",150,0.244135532242159,"ava yac","family"
"ava yac.2",650,0.345102299697188,"ava yac","family"
"ava yac.3",1150,0.26442801253142,"ava yac","family"
"ava yac.4",1650,0.12046520660513,"ava yac","family"
"ava yac.5",2150,0.0879349424997143,"ava yac","family"
"ava yac.6",2650,0.00826610542008666,"ava yac","family"
"ava yac.7",3150,0.0397135266458905,"ava yac","family"
"ava yac.8",4150,0.0113048371562838,"ava yac","family"
"plu yac.1",150,0.170050400860001,"plu yac","family"
"plu yac.2",650,0.130528225814354,"plu yac","family"
"plu yac.3",1150,0.165915273546519,"plu yac","family"
"plu yac.4",1650,0.0354303529056693,"plu yac","family"
"plu yac.5",2150,0.020060112248981,"plu yac","family"
"plu yac.6",2650,0.0180752395774677,"plu yac","family"
"plu yac.7",3150,0.0482987369363502,"plu yac","family"
"plu yac.8",3650,0.0572477638095599,"plu yac","family"
"plu yac.9",4150,0,"plu yac","family"
"lot yac.1",150,0.313881243646532,"lot yac","family"
"lot yac.2",650,0.569307660582143,"lot yac","family"
"lot yac.3",1150,0.5277508710493,"lot yac","family"
"lot yac.4",1650,0.805305630948285,"lot yac","family"
"lot yac.5",2150,0.768709515944869,"lot yac","family"
"lot yac.6",2650,0.890007206820327,"lot yac","family"
"lot yac.7",3150,0.566094898722843,"lot yac","family"
"lot yac.8",3650,0.620514380950608,"lot yac","family"
"lot yac.9",4150,0.471736767251096,"lot yac","family"
"fin yac.1",150,0.421336477459241,"fin yac","family"
"fin yac.2",650,0.303777424658587,"fin yac","family"
"fin yac.3",1150,0.313734946816787,"fin yac","family"
"fin yac.4",1650,0.226994282775564,"fin yac","family"
"fin yac.5",2150,0.105202067982548,"fin yac","family"
"fin yac.6",2650,0.000714586257532734,"fin yac","family"
"fin yac.7",3150,0.0679163541885009,"fin yac","family"
"fin yac.8",3650,0.0195747168796059,"fin yac","family"
"fin yac.9",4150,0.0480076256716758,"fin yac","family"
"vol yac.1",150,0.575465542026516,"vol yac","family"
"vol yac.2",650,0.618151419039993,"vol yac","family"
"vol yac.3",1150,0.6089032918555,"vol yac","family"
"vol yac.4",2150,0.14961147309959,"vol yac","family"
"vol yac.5",2650,0.154443776663758,"vol yac","family"
"vol yac.6",3150,0.199017201037494,"vol yac","family"
"vol yac.7",3650,0.426973604414507,"vol yac","family"
"vol yac.8",4150,0.396517662821005,"vol yac","family"
"bon yac.1",150,0.0443261432058727,"bon yac","family"
"bon yac.2",650,0.129107642059986,"bon yac","family"
"bon yac.3",1150,0.0573185197795136,"bon yac","family"
"bon yac.4",1650,0.245246349509808,"bon yac","family"
"bon yac.5",2150,0.0714329574255557,"bon yac","family"
"bon yac.6",2650,0.0109361362618913,"bon yac","family"
"bon yac.7",3150,0.0153645444366868,"bon yac","family"
"bon yac.8",3650,0.0191545504444126,"bon yac","family"
"bon yac.9",4150,0.00602469915951387,"bon yac","family"
"tag yac.1",150,0.0479112942376166,"tag yac","family"
"tag yac.2",650,0.0530325322770752,"tag yac","family"
"tag yac.3",1150,0.0816223599008291,"tag yac","family"
"tag yac.4",1650,0.0215284989954737,"tag yac","family"
"tag yac.5",2150,0.00699844275442796,"tag yac","family"
"tag yac.6",2650,0.00446816603635214,"tag yac","family"
"tag yac.7",3150,0.00240070574133389,"tag yac","family"
"tag yac.8",3650,0.00390337121051532,"tag yac","family"
"tag yac.9",4150,0.00486463754663358,"tag yac","family"
"lou yac.1",650,0.104740702433632,"lou yac","family"
"lou yac.2",1150,0.0752753947561213,"lou yac","family"
"lou yac.3",1650,0.0398506904467431,"lou yac","family"
"lou yac.4",2150,0.0890977022656961,"lou yac","family"
"lou yac.5",2650,0.00686739438376693,"lou yac","family"
"lou yac.6",3150,0.0299267425250784,"lou yac","family"
"lou yac.7",3650,0.0161610130108545,"lou yac","family"
"lou yac.8",4150,0.0077091102546939,"lou yac","family"
"lan yac.1",650,0.0745748082458957,"lan yac","family"
"lan yac.2",1150,0.0742502651118748,"lan yac","family"
"lan yac.3",1650,0.0770786757600442,"lan yac","family"
"lan yac.4",2650,0.064252588232806,"lan yac","family"
"lan yac.5",3150,0.0521672538239374,"lan yac","family"
"lan yac.6",3650,0.0182545521427258,"lan yac","family"
"lan yac.7",4150,0.0367734023509382,"lan yac","family"
"ano yac.1",1650,0.230831887891133,"ano yac","family"
"ano yac.2",2150,0.0995968132926658,"ano yac","family"
"ano yac.3",2650,0.000635549751686448,"ano yac","family"
"ano yac.4",3150,0.00890311370867847,"ano yac","family"
"ano yac.5",3650,0.0145408858209988,"ano yac","family"
"ano yac.6",4150,0.0036788620307604,"ano yac","family"
"plu ava.1",150,0.477831536253989,"plu ava","family"
"plu ava.2",650,0.576715692202154,"plu ava","family"
"plu ava.3",1150,0.459911511944516,"plu ava","family"
"plu ava.4",1650,0.518407537150847,"plu ava","family"
"plu ava.5",2150,0.374439329028146,"plu ava","family"
"plu ava.6",2650,0.12584440227704,"plu ava","family"
"plu ava.7",3150,0.163081259668366,"plu ava","family"
"plu ava.8",4150,0.0778878220474954,"plu ava","family"
"plu ava.9",4650,0.1557719054242,"plu ava","family"
"lot ava.1",150,0.212798145869067,"lot ava","family"
"lot ava.2",650,0.443938493248935,"lot ava","family"
"lot ava.3",1150,0.560316688215207,"lot ava","family"
"lot ava.4",1650,0.00222695853890198,"lot ava","family"
"lot ava.5",2150,0.0986308998056353,"lot ava","family"
"lot ava.6",2650,0,"lot ava","family"
"lot ava.7",3150,0,"lot ava","family"
"lot ava.8",4150,0,"lot ava","family"
"lot ava.9",4650,0,"lot ava","family"
"fin ava.1",150,0.378169420328323,"fin ava","family"
"fin ava.2",650,0.637910078124122,"fin ava","family"
"fin ava.3",1150,0.57709989391934,"fin ava","family"
"fin ava.4",1650,0.306211277014897,"fin ava","family"
"fin ava.5",2150,0.0701857355708565,"fin ava","family"
"fin ava.6",2650,0.328762403528115,"fin ava","family"
"fin ava.7",3150,0.0534605867956399,"fin ava","family"
"fin ava.8",4150,0,"fin ava","family"
"fin ava.9",4650,0.0172577648055131,"fin ava","family"
"vol ava.1",150,0.299119903658528,"vol ava","family"
"vol ava.2",650,0.451291543887265,"vol ava","family"
"vol ava.3",1150,0.335936287945389,"vol ava","family"
"vol ava.4",2150,0.472667757774141,"vol ava","family"
"vol ava.5",2650,0.283150648309049,"vol ava","family"
"vol ava.6",3150,0.129809155327566,"vol ava","family"
"vol ava.7",4150,0.128253601806949,"vol ava","family"
"vol ava.8",4650,0.127964257764907,"vol ava","family"
"bon ava.1",150,0.0592470025378716,"bon ava","family"
"bon ava.2",650,0.19630850179534,"bon ava","family"
"bon ava.3",1150,0.0851458735880559,"bon ava","family"
"bon ava.4",1650,0.137528463607617,"bon ava","family"
"bon ava.5",2150,0.392394822617499,"bon ava","family"
"bon ava.6",2650,0.280254986186312,"bon ava","family"
"bon ava.7",3150,0.130144304651613,"bon ava","family"
"bon ava.8",4150,0.118697715698205,"bon ava","family"
"tag ava.1",150,0.0643052695551972,"tag ava","family"
"tag ava.2",650,0.152358658592438,"tag ava","family"
"tag ava.3",1150,0.361131997869308,"tag ava","family"
"tag ava.4",1650,0.430237100437709,"tag ava","family"
"tag ava.5",2150,0.113904667356601,"tag ava","family"
"tag ava.6",2650,0.0415084538794289,"tag ava","family"
"tag ava.7",3150,0.0725596609450876,"tag ava","family"
"tag ava.8",4150,0.126795812737466,"tag ava","family"
"tag ava.9",4650,0.187920438558724,"tag ava","family"
"lou ava.1",650,0.517278265079776,"lou ava","family"
"lou ava.2",1150,0.279990181009295,"lou ava","family"
"lou ava.3",1650,0.389024690924445,"lou ava","family"
"lou ava.4",2150,0.327824341286148,"lou ava","family"
"lou ava.5",2650,0.45666379555627,"lou ava","family"
"lou ava.6",3150,0.223394858152998,"lou ava","family"
"lou ava.7",4150,0.199512093038954,"lou ava","family"
"lou ava.8",4650,0.10878574957619,"lou ava","family"
"lan ava.1",650,0.0722309501321796,"lan ava","family"
"lan ava.2",1150,0.077137129494447,"lan ava","family"
"lan ava.3",1650,0.0957328217040235,"lan ava","family"
"lan ava.4",2650,0.0616655164497779,"lan ava","family"
"lan ava.5",3150,0.112590039445829,"lan ava","family"
"lan ava.6",4150,0.135517150185277,"lan ava","family"
"lan ava.7",4650,0.0914510788074361,"lan ava","family"
"ano ava.1",1650,0.219854212570378,"ano ava","family"
"ano ava.2",2150,0.303587670540677,"ano ava","family"
"ano ava.3",2650,0.28200405231166,"ano ava","family"
"ano ava.4",3150,0.155271383915885,"ano ava","family"
"ano ava.5",4150,0.10612531661952,"ano ava","family"
"ano ava.6",4650,0.101531728665208,"ano ava","family"
"lot plu.1",150,0.107710188980461,"lot plu","family"
"lot plu.2",650,0.30628296660646,"lot plu","family"
"lot plu.3",1150,0.369276419488533,"lot plu","family"
"lot plu.4",1650,0.000726390194283,"lot plu","family"
"lot plu.5",2150,0.0119160572034376,"lot plu","family"
"lot plu.6",2650,0,"lot plu","family"
"lot plu.7",3150,0,"lot plu","family"
"lot plu.8",3650,0,"lot plu","family"
"lot plu.9",4150,0,"lot plu","family"
"lot plu.10",4650,0,"lot plu","family"
"fin plu.1",150,0.204468426957875,"fin plu","family"
"fin plu.2",650,0.455936345928437,"fin plu","family"
"fin plu.3",1150,0.245590526150535,"fin plu","family"
"fin plu.4",1650,0.0638240296322993,"fin plu","family"
"fin plu.5",2150,0.0265431852151702,"fin plu","family"
"fin plu.6",2650,0,"fin plu","family"
"fin plu.7",3150,0.011106074959822,"fin plu","family"
"fin plu.8",3650,0.104573146438747,"fin plu","family"
"fin plu.9",4150,0,"fin plu","family"
"fin plu.10",4650,0.0199767908202068,"fin plu","family"
"vol plu.1",150,0.196758845431603,"vol plu","family"
"vol plu.2",650,0.203226719224471,"vol plu","family"
"vol plu.3",1150,0.210644718768619,"vol plu","family"
"vol plu.4",2150,0.159281736738215,"vol plu","family"
"vol plu.5",2650,0.132119455645162,"vol plu","family"
"vol plu.6",3150,0.0470251901329153,"vol plu","family"
"vol plu.7",3650,0.0927076049808657,"vol plu","family"
"vol plu.8",4150,0.0407008794749293,"vol plu","family"
"vol plu.9",4650,0.209207760531246,"vol plu","family"
"bon plu.1",150,0.0731436001006954,"bon plu","family"
"bon plu.2",650,0.179460767210452,"bon plu","family"
