,Acacia,Acalypha,Acanthaceae,Achyranthes,Acronychia,Acrostichum,Agathis,Agathis australis,Albizia,Aleurites,Alphitonia,Alternanthera,Alyxia,Amaranthaceae,Amaranthus,Ambrosia,Anacardiaceae,Anacolosa,Annonaceae,Anthoceros,Antidesma,Antirhea,Apiaceae,Apium prostratum,Apocynaceae,Apodytes clusiifolia,Araceae,Araliaceae,Araucaria,Ardisia,Arecaceae,Argophyllum,Aristotelia,Arytera,Ascarina,Ascarina lucida,Aspleniaceae,Asplenium,Astelia,Asteraceae,Austrobuxus,Avicennia marina,Baccaurea,Balanops,Barringtonia,Beauprea,Bischofia,Blechnum,Blyxa,Brassicaceae,Bruguiera,Burseraceae,Calamus,Callitriche,Callitris,Calophyllum,Calycosia,Calystegia,Canarium,Canavalia,Canthium,Cardiospermum,Carex,Caryophyllaceae,Casuarina,Casuarinaceae,Celtis,Cerberiopsis,Citronella,Claoxylon,Clematis,Clerodendrum,Clethra,Clusiaceae,Cocos,Cocos nucifera,Codia,Colocasia,Colocasia esculenta,Combretum,Commelina,Commersonia,Convolvulaceae,Coprosma,Cordyline,Coriaria,Corynocarpus,Cunoniaceae,Cupaniopsis,Cuphea,Cyathea,Cyatheaceae,Cycas,Cyclophyllum barbatum,Cynometra,Cyperaceae,Cyperus,Cyrtandra,Dacrycarpus,Dacrycarpus dacrydioides,Dacrydium,Dacrydium cupressinum,Decaisnina forsteriana,Decaspermum,Desmodium,Dianella,Dicksonia,Dicranopteris,Dicranopteris linearis,Dillenia,Dilleniaceae,Diospyros,Dodonaea,Dodonaea viscosa,Dolicholobium,Dracaena,Dysoxylum,Elaeocarpaceae,Elaeocarpus,Elattostachys,Eleocharis,Embelia,Endospermum,Entada,Ericaceae,Erythrina,Erythrina variegata,Escalloniaceae,Euodia,Euphorbia,Euphorbiaceae,Euroschinus,Excoecaria,Exocarpos,Fabaceae,Fagraea,Ficus,Fimbristylis,Flagellaria,Flagellariaceae,Freycinetia,Garcinia,Gardenia,Garuga,Geniostoma,Geraniaceae,Geranium retrorsum,Gesneriaceae,Glochidion,Goodeniaceae,Grevillea,Grewia,Guettarda,Guioa,Gunneraceae,Gymnosporia,Gymnostoma,Haloragaceae,Haloragis,Hedycarya,Hemionitis,Heritiera,Hernandia,Hibbertia,Hibiscus,Histiopteris incisa,Homalanthus,Homalanthus stokesii,Homalium,Huperzia varia,Hydrocotyle,Hymenophyllaceae,Hymenophyllum,Hypolepis,Ilex,Ipomoea,Ipomoea batatas,Ixora,Jasminum,Juncus,Kermadecia,Knightia,Lamiaceae,Lauraceae,Laurelia,Lecythidaceae,Leea,Lepidosperma,Lepironia,Lepisorus,Leptospermum,Leucas,Libocedrus,Liliaceae,Liquidambar,Longetia buxoides,Lonicera,Loranthaceae,Ludwigia,Lumnitzera,Lycopodiaceae,Lycopodiella cernua,Lycopodiella lateralis,Lycopodium,Lycopodium scariosum,Lycopodium volubile,Lygodium,Lythraceae,Lythrum,Macaranga,Macrolearia colensoi,Maesa,Mallotus,Malpighiaceae,Malvaceae,Marattiaceae,Maytenus,Medinilla,Melaleuca,Melastoma,Melastomataceae,Meliaceae,Melicope,Melicytus,Melochia,Menispermaceae,Meryta,Metrosideros,Metroxylon,Metroxylon vitiense,Microsorum,Momordica,Moraceae,Morinda,Muehlenbeckia,Mussaenda,Myoporum,Myoporum rapense,Myriophyllum,Myristica,Myrsine,Myrtaceae,Neomyrtus,Neonauclea,Neopanax arboreus,Nepenthes,Nestegis,Neuburgia,Nothofagus,Nymphoides,Nymphoides indica,Olacaceae,Oleaceae,Onagraceae,Ophioglossum,Ophiorrhiza,Orchidaceae,Oxalis,Paesia,Palaquium,Pandanaceae,Pandanus,Pandanus krauelianus,Pandanus tectorius,Parinari,Parsonsia,Passifloraceae,Pectinopitys ferruginea,Pemphis,Phaleria,Phormium,Phyllanthaceae,Phyllanthus,Phyllocladus,Pinaceae,Pinus,Piper,Piperaceae,Pisonia,Pittosporum,Planchonella,Plantago,Plantago lanceolata,Pleiogynium,Plerandra,Poaceae,Podocarpaceae,Podocarpus,Polygala,Polygonaceae,Polygonum,Polypodiaceae,Polypodium,Polyscias,Portulacaceae,Potamogeton,Premna,Primulaceae,Proteaceae,Prumnopitys taxifolia,Psidium guajava,Psilotum,Psychotria,Pteridaceae,Pteridium,Pteridium esculentum,Pteris,Pteris berteroana,Pteris tremula,Pyrrosia,Quintinia,Randia,Ranunculaceae,Ranunculus,Rauvolfia,Rhamnaceae,Rhizophora,Rhizophoraceae,Rhopalostylis sapida,Rhus,Rosaceae,Rubiaceae,Rubus,Rumex,Rutaceae,Salacia,Salicaceae,Sapindaceae,Sapotaceae,Saurauia,Scaevola,Scaevola taccada,Schefflera,Schizaea,Schoenus,Scirpus,Selaginella,Selaginella kraussiana,Senna,Sigesbeckia orientalis,Simaroubaceae,Sloanea,Smilax,Solanaceae,Solanum,Sonchus asper,Sonchus kirkii,Sophora,Sophora tomentosa,Soulamea,Spathodea,Sphenomeris,Stachytarpheta,Stenochlaena,Stenochlaena palustris,Sterculia,Streblus,Symplocos,Syzygium,Tapeinosperma,Terminalia,Thelypteris,Timonius,Tournefortia,Trema,Trifolium,Triumfetta,Typha,Typha orientalis,Ulex europaeus,Ulmaceae,Urena,Urticaceae,Verbenaceae,Veronica,Vigna,Violaceae,Vitaceae,Vitex,Vitex lucens,Weinmannia,Wikstroemia,Xanthomyrtus
1,genus,genus,family,genus,genus,genus,genus,species,genus,genus,genus,genus,genus,family,genus,genus,family,genus,family,genus,genus,genus,family,species,family,species,family,family,genus,genus,family,genus,genus,genus,genus,species,family,genus,genus,family,genus,species,genus,genus,genus,genus,genus,genus,genus,family,genus,family,genus,genus,genus,genus,genus,genus,genus,genus,genus,genus,genus,family,genus,family,genus,genus,genus,genus,genus,genus,genus,family,genus,species,genus,genus,species,genus,genus,genus,family,genus,genus,genus,genus,family,genus,genus,genus,family,genus,species,genus,family,genus,genus,genus,species,genus,species,species,genus,genus,genus,genus,genus,species,genus,family,genus,genus,species,genus,genus,genus,family,genus,genus,genus,genus,genus,genus,family,genus,species,family,genus,genus,family,genus,genus,genus,family,genus,genus,genus,genus,family,genus,genus,genus,genus,genus,family,species,family,genus,family,genus,genus,genus,genus,family,genus,genus,family,genus,genus,genus,genus,genus,genus,genus,species,genus,species,genus,species,genus,family,genus,genus,genus,genus,species,genus,genus,genus,genus,genus,family,family,genus,family,genus,genus,genus,genus,genus,genus,genus,family,genus,species,genus,family,genus,genus,family,species,species,genus,species,species,genus,family,genus,genus,species,genus,genus,family,family,family,genus,genus,genus,genus,family,family,genus,genus,genus,family,genus,genus,genus,species,genus,genus,family,genus,genus,genus,genus,species,genus,genus,genus,family,genus,genus,species,genus,genus,genus,genus,genus,species,family,family,family,genus,genus,family,genus,genus,genus,family,genus,species,species,genus,genus,family,species,genus,genus,genus,family,genus,genus,family,genus,genus,family,genus,genus,genus,genus,species,genus,genus,family,family,genus,genus,family,genus,family,genus,genus,family,genus,genus,family,family,species,species,genus,genus,family,genus,species,genus,species,species,genus,genus,genus,family,genus,genus,family,genus,family,species,genus,family,family,genus,genus,family,genus,family,family,family,genus,genus,species,genus,genus,genus,genus,genus,species,genus,species,family,genus,genus,family,genus,species,species,genus,species,genus,genus,genus,genus,genus,species,genus,genus,genus,genus,genus,genus,genus,genus,genus,genus,genus,genus,genus,species,species,family,genus,family,family,genus,genus,family,family,genus,species,genus,genus,genus
